id;nombre;nombreCompleto;edad;nacionalidad;puntuacion;potencial;equipo;precio;salarioSemana;posicion;foto
178518;R. Nainggolan;Radja Nainggolan;32;Belgium;83;83;Inter;20000000;125000;CDM;https://cdn.sofifa.com/players/178/518/21_60.png
176676;Marcelo;Marcelo Vieira da Silva;32;Brazil;83;83;Real Madrid;16000000;170000;LB;https://cdn.sofifa.com/players/176/676/21_60.png
173731;G. Bale;Gareth Bale;30;Wales;83;83;Tottenham Hotspur;24500000;130000;RW;https://cdn.sofifa.com/players/173/731/21_60.png
172871;J. Vertonghen;Jan Vertonghen;33;Belgium;83;83;SL Benfica;12000000;21000;CB;https://cdn.sofifa.com/players/172/871/21_60.png
170890;B. Matuidi;Blaise Matuidi;33;France;83;83;Inter Miami;12500000;14000;CDM;https://cdn.sofifa.com/players/170/890/21_60.png
169416;C. Vela;Carlos Vela;31;Mexico;83;83;Los Angeles FC;22500000;17000;RW;https://cdn.sofifa.com/players/169/416/21_60.png
169195;Renato Augusto;Renato Augusto;32;Brazil;83;83;Beijing Sinobo Guoan FC;19500000;33000;CM;https://cdn.sofifa.com/players/169/195/21_60.png
167664;G. Higuaín;Gonzalo Higuaín;32;Argentina;83;83;Inter Miami;20500000;17000;ST;https://cdn.sofifa.com/players/167/664/21_60.png
163705;S. Mandanda;Steve Mandanda;35;France;83;83;Olympique de Marseille;7000000;28000;GK;https://cdn.sofifa.com/players/163/705/21_60.png
162347;João Moutinho;João Filipe Moutinho;33;Portugal;83;83;Wolverhampton Wanderers;15000000;110000;CM;https://cdn.sofifa.com/players/162/347/21_60.png
186345;K. Trippier;Kieran Trippier;29;England;83;83;Atlético Madrid;21500000;71000;RB;https://cdn.sofifa.com/players/186/345/21_60.png
180930;E. Džeko;Edin Džeko;34;Bosnia Herzegovina;83;83;Roma;13500000;500;ST;https://cdn.sofifa.com/players/180/930/21_60.png
187961;Paulinho;José Paulo Bezerra M. Júnior;31;Brazil;83;83;Guangzhou Evergrande Taobao FC;22000000;39000;CM;https://cdn.sofifa.com/players/187/961/21_60.png
193301;A. Lacazette;Alexandre Lacazette;29;France;83;83;Arsenal;26000000;125000;ST;https://cdn.sofifa.com/players/193/301/21_60.png
239053;F. Valverde;Federico Valverde;21;Uruguay;83;90;Real Madrid;36000000;135000;CM;https://cdn.sofifa.com/players/239/053/21_60.png
188152;Oscar;Oscar dos Santos Emboaba;28;Brazil;83;83;Shanghai SIPG FC;26000000;25000;CAM;https://cdn.sofifa.com/players/188/152/21_60.png
199042;C. Aránguiz;Charles Aránguiz;31;Chile;83;83;Bayer 04 Leverkusen;19500000;78000;CDM;https://cdn.sofifa.com/players/199/042/21_60.png
198717;W. Zaha;Wilfried Zaha;27;Ivory Coast;83;83;Crystal Palace;27000000;82000;LM;https://cdn.sofifa.com/players/198/717/21_60.png
197061;J. Matip;Joel Matip;28;Cameroon;83;84;Liverpool;25500000;115000;CB;https://cdn.sofifa.com/players/197/061/21_60.png
193314;Aitor;Aitor Fernández;29;Spain;83;83;Levante UD;18500000;31000;GK;https://cdn.sofifa.com/players/193/314/21_60.png
199434;D. Tadić;Dušan Tadić;31;Serbia;83;83;Ajax;23500000;30000;CF;https://cdn.sofifa.com/players/199/434/21_60.png
192984;K. Casteels;Koen Casteels;28;Belgium;83;85;VfL Wolfsburg;22500000;53000;GK;https://cdn.sofifa.com/players/192/984/21_60.png
190941;L. Hrádecký;Lukáš Hrádecký;30;Finland;83;83;Bayer 04 Leverkusen;17500000;63000;GK;https://cdn.sofifa.com/players/190/941/21_60.png
189575;Muniain;Iker Muniain Goñi;27;Spain;83;83;Athletic Club de Bilbao;27000000;41000;LW;https://cdn.sofifa.com/players/189/575/21_60.png
189242;Coutinho;Philippe Coutinho Correia;28;Brazil;83;83;FC Barcelona;26000000;190000;CAM;https://cdn.sofifa.com/players/189/242/21_60.png
188943;K. Trapp;Kevin Trapp;29;Germany;83;83;Eintracht Frankfurt;18500000;35000;GK;https://cdn.sofifa.com/players/188/943/21_60.png
192774;K. Manolas;Kostas Manolas;29;Greece;83;84;Napoli;24500000;84000;CB;https://cdn.sofifa.com/players/192/774/21_60.png
226161;Marcos Llorente;Marcos Llorente Moreno;25;Spain;82;85;Atlético Madrid;27500000;65000;CM;https://cdn.sofifa.com/players/226/161/21_60.png
223697;R. Gosens;Robin Gosens;25;Germany;82;82;Atalanta;24000000;68000;LM;https://cdn.sofifa.com/players/223/697/21_60.png
223952;David Soria;David Soria Solís;27;Spain;82;84;Getafe CF;18500000;30000;GK;https://cdn.sofifa.com/players/223/952/21_60.png
224293;Rúben Neves;Rúben Diogo da Silva Neves;23;Portugal;82;87;Wolverhampton Wanderers;29000000;89000;CM;https://cdn.sofifa.com/players/224/293/21_60.png
225375;K. Laimer;Konrad Laimer;23;Austria;82;86;RB Leipzig;26000000;53000;CDM;https://cdn.sofifa.com/players/225/375/21_60.png
226110;N. Pépé;Nicolas Pépé;25;Ivory Coast;82;85;Arsenal;28000000;98000;LM;https://cdn.sofifa.com/players/226/110/21_60.png
230168;Raphaelito Anjos;Raphael William Anjos Rochedo;32;Brazil;82;82;Grêmio;13500000;32000;GK;https://cdn.sofifa.com/players/230/168/21_60.png
226226;G. Lo Celso;Giovani Lo Celso;24;Argentina;82;87;Tottenham Hotspur;29000000;95000;CAM;https://cdn.sofifa.com/players/226/226/21_60.png
226271;Fabián;Fabián Ruiz Peña;24;Spain;82;88;Napoli;30000000;70000;CM;https://cdn.sofifa.com/players/226/271/21_60.png
230375;Josué Chiamulera;Josué Durval Chiamulera Vaz;28;Brazil;82;82;Grêmio;19500000;41000;CB;https://cdn.sofifa.com/players/230/375/21_60.png
236583;J. Pavlenka;Jiří Pavlenka;28;Czech Republic;82;83;SV Werder Bremen;18500000;32000;GK;https://cdn.sofifa.com/players/236/583/21_60.png
245279;Reguilón;Sergio Reguilón Rodríguez;23;Spain;82;89;Tottenham Hotspur;27500000;85000;LB;https://cdn.sofifa.com/players/245/279/21_60.png
220834;Marco Asensio;Marco Asensio Willemsen;24;Spain;82;86;Real Madrid;29000000;160000;CAM;https://cdn.sofifa.com/players/220/834/21_60.png
183907;J. Boateng;Jérôme Boateng;31;Germany;82;82;FC Bayern München;16500000;82000;CB;https://cdn.sofifa.com/players/183/907/21_60.png
220814;L. Hernández;Lucas Hernández;24;France;82;87;FC Bayern München;26500000;70000;CB;https://cdn.sofifa.com/players/220/814/21_60.png
185103;A. Kolarov;Aleksandar Kolarov;34;Serbia;82;82;Inter;8000000;105000;LB;https://cdn.sofifa.com/players/185/103/21_60.png
198710;J. Rodríguez;James Rodríguez;28;Colombia;82;82;Everton;22500000;105000;CAM;https://cdn.sofifa.com/players/198/710/21_60.png
198329;Rodrigo;Rodrigo Moreno Machado;29;Spain;82;82;Leeds United;22000000;140000;ST;https://cdn.sofifa.com/players/198/329/21_60.png
198009;M. Perin;Mattia Perin;27;Italy;82;84;Genoa;18500000;20000;GK;https://cdn.sofifa.com/players/198/009/21_60.png
194404;Neto;Norberto Murara Neto;30;Brazil;82;82;FC Barcelona;15000000;125000;GK;https://cdn.sofifa.com/players/194/404/21_60.png
193698;O. Baumann;Oliver Baumann;30;Germany;82;82;TSG 1899 Hoffenheim;15000000;37000;GK;https://cdn.sofifa.com/players/193/698/21_60.png
193525;Mário Fernandes;Mário Figueira Fernandes;29;Russia;82;82;PFC CSKA Moscow;18500000;59000;RWB;https://cdn.sofifa.com/players/193/525/21_60.png
190815;D. Blind;Daley Blind;30;Netherlands;82;82;Ajax;18000000;23000;CB;https://cdn.sofifa.com/players/190/815/21_60.png
190286;Canales;Sergio Canales Madrazo;29;Spain;82;82;Real Betis;21500000;36000;CAM;https://cdn.sofifa.com/players/190/286/21_60.png
186561;A. Ramsey;Aaron Ramsey;29;Wales;82;82;Juventus;21500000;98000;CM;https://cdn.sofifa.com/players/186/561/21_60.png
184200;M. Arnautović;Marko Arnautović;31;Austria;82;82;Shanghai SIPG FC;20000000;24000;ST;https://cdn.sofifa.com/players/184/200/21_60.png
217940;D. Djené;Dakonam Djené;28;Togo;82;83;Getafe CF;21500000;39000;CB;https://cdn.sofifa.com/players/217/940/21_60.png
1179;G. Buffon;Gianluigi Buffon;42;Italy;82;82;Juventus;2200000;41000;GK;https://cdn.sofifa.com/players/001/179/21_60.png
157481;Raúl Albiol;Raúl Albiol Tortajada;34;Spain;82;82;Villarreal CF;8000000;41000;CB;https://cdn.sofifa.com/players/157/481/21_60.png
168651;I. Rakitić;Ivan Rakitić;32;Croatia;82;82;Sevilla FC;17000000;39000;CM;https://cdn.sofifa.com/players/168/651/21_60.png
176635;M. Özil;Mesut Özil;31;Germany;82;82;Arsenal;19500000;100000;CAM;https://cdn.sofifa.com/players/176/635/21_60.png
177388;D. Payet;Dimitri Payet;33;France;82;82;Olympique de Marseille;13500000;59000;LW;https://cdn.sofifa.com/players/177/388/21_60.png
177457;L. Bender;Lars Bender;31;Germany;82;82;Bayer 04 Leverkusen;16000000;72000;RB;https://cdn.sofifa.com/players/177/457/21_60.png
178750;Sergio Asenjo;Sergio Asenjo Andrés;31;Spain;82;82;Villarreal CF;14000000;34000;GK;https://cdn.sofifa.com/players/178/750/21_60.png
180403;Willian;Willian Borges da Silva;31;Brazil;82;82;Arsenal;19500000;110000;RW;https://cdn.sofifa.com/players/180/403/21_60.png
181458;I. Perišić;Ivan Perišić;31;Croatia;82;82;Inter;19500000;115000;LM;https://cdn.sofifa.com/players/181/458/21_60.png
200888;Danilo Pereira;Danilo Luís Hélio Pereira;28;Portugal;82;82;Paris Saint-Germain;20000000;92000;CDM;https://cdn.sofifa.com/players/200/888/21_60.png
201095;A. Marchesín;Agustín Marchesín;32;Argentina;82;82;FC Porto;13500000;16000;GK;https://cdn.sofifa.com/players/201/095/21_60.png
201153;Morata;Álvaro Borja Morata Martín;27;Spain;82;83;Juventus;26000000;100000;ST;https://cdn.sofifa.com/players/201/153/21_60.png
201305;Gabriel Paulista;Gabriel Armando de Abreu;29;Brazil;82;83;Valencia CF;21000000;46000;CB;https://cdn.sofifa.com/players/201/305/21_60.png
216354;A. Kramarić;Andrej Kramarić;29;Croatia;82;82;TSG 1899 Hoffenheim;22000000;56000;ST;https://cdn.sofifa.com/players/216/354/21_60.png
215698;M. Maignan;Mike Maignan;24;France;82;86;LOSC Lille;21500000;31000;GK;https://cdn.sofifa.com/players/215/698/21_60.png
215316;G. Rulli;Gerónimo Rulli;28;Argentina;82;84;Villarreal CF;19500000;35000;GK;https://cdn.sofifa.com/players/215/316/21_60.png
214997;A. Correa;Ángel Correa;25;Argentina;82;85;Atlético Madrid;28000000;65000;CAM;https://cdn.sofifa.com/players/214/997/21_60.png
212523;Anderson Talisca;Anderson Souza Conceição;26;Brazil;82;85;Guangzhou Evergrande Taobao FC;27500000;36000;CAM;https://cdn.sofifa.com/players/212/523/21_60.png
210665;M. Halstenberg;Marcel Halstenberg;28;Germany;82;82;RB Leipzig;19000000;64000;LB;https://cdn.sofifa.com/players/210/665/21_60.png
209960;Pacheco;Fernando Pacheco Flores;28;Spain;82;84;Deportivo Alavés;19500000;28000;GK;https://cdn.sofifa.com/players/209/960/21_60.png
208808;Q. Promes;Quincy Promes;28;Netherlands;82;82;Ajax;22500000;26000;CAM;https://cdn.sofifa.com/players/208/808/21_60.png
208418;Y. Carrasco;Yannick Carrasco;26;Belgium;82;82;Atlético Madrid;24000000;67000;LM;https://cdn.sofifa.com/players/208/418/21_60.png
208333;E. Can;Emre Can;26;Germany;82;84;Borussia Dortmund;26500000;72000;CB;https://cdn.sofifa.com/players/208/333/21_60.png
207862;M. Ginter;Matthias Ginter;26;Germany;82;83;Borussia Mönchengladbach;23000000;48000;CB;https://cdn.sofifa.com/players/207/862/21_60.png
182494;F. Muslera;Fernando Muslera;34;Uruguay;82;82;Galatasaray SK;9500000;64000;GK;https://cdn.sofifa.com/players/182/494/21_60.png
206585;Kepa;Kepa Arrizabalaga;25;Spain;82;86;Chelsea;21000000;76000;GK;https://cdn.sofifa.com/players/206/585/21_60.png
205632;L. Ocampos;Lucas Ocampos;25;Argentina;82;83;Sevilla FC;26500000;40000;ST;https://cdn.sofifa.com/players/205/632/21_60.png
204970;F. Thauvin;Florian Thauvin;27;France;82;82;Olympique de Marseille;23000000;59000;RW;https://cdn.sofifa.com/players/204/970/21_60.png
204120;T. Vaclík;Tomáš Vaclík;31;Czech Republic;82;82;Sevilla FC;14000000;29000;GK;https://cdn.sofifa.com/players/204/120/21_60.png
203841;N. Pope;Nick Pope;28;England;82;83;Burnley;18500000;59000;GK;https://cdn.sofifa.com/players/203/841/21_60.png
203263;H. Maguire;Harry Maguire;27;England;82;85;Manchester United;24000000;120000;CB;https://cdn.sofifa.com/players/203/263/21_60.png
202857;K. Bellarabi;Karim Bellarabi;30;Germany;82;82;Bayer 04 Leverkusen;21000000;78000;RM;https://cdn.sofifa.com/players/202/857/21_60.png
193105;A. Areola;Alphonse Areola;27;France;82;86;Fulham;20000000;93000;GK;https://cdn.sofifa.com/players/193/105/21_60.png
171877;M. Hamšík;Marek Hamšík;32;Slovakia;81;81;Dalian YiFang FC;13500000;25000;CM;https://cdn.sofifa.com/players/171/877/21_60.png
227290;M. Dmitrović;Marko Dmitrović;28;Serbia;81;82;SD Eibar;15000000;30000;GK;https://cdn.sofifa.com/players/227/290/21_60.png
215998;I. Fernández;Ignacio Fernández;30;Argentina;81;81;River Plate;16500000;24000;CM;https://cdn.sofifa.com/players/215/998/21_60.png
225850;P. Kimpembe;Presnel Kimpembe;24;France;81;85;Paris Saint-Germain;21000000;69000;CB;https://cdn.sofifa.com/players/225/850/21_60.png
224411;Gonçalo Guedes;Gonçalo Manuel Ganchinho Guedes;23;Portugal;81;87;Valencia CF;24500000;39000;LM;https://cdn.sofifa.com/players/224/411/21_60.png
223959;L. Torreira;Lucas Torreira;24;Uruguay;81;85;Atlético Madrid;21000000;49000;CDM;https://cdn.sofifa.com/players/223/959/21_60.png
223689;W. Weghorst;Wout Weghorst;27;Netherlands;81;81;VfL Wolfsburg;19000000;62000;ST;https://cdn.sofifa.com/players/223/689/21_60.png
222716;Everton;Everton Sousa Soares;24;Brazil;81;86;SL Benfica;24000000;17000;CAM;https://cdn.sofifa.com/players/222/716/21_60.png
220971;N. Keïta;Naby Keïta;25;Guinea;81;85;Liverpool;22500000;96000;CAM;https://cdn.sofifa.com/players/220/971/21_60.png
220793;D. Sánchez;Davinson Sánchez;24;Colombia;81;84;Tottenham Hotspur;20000000;79000;CB;https://cdn.sofifa.com/players/220/793/21_60.png
220697;J. Maddison;James Maddison;23;England;81;85;Leicester City;23000000;82000;CAM;https://cdn.sofifa.com/players/220/697/21_60.png
216409;M. Politano;Matteo Politano;26;Italy;81;81;Napoli;19000000;74000;RM;https://cdn.sofifa.com/players/216/409/21_60.png
216393;Y. Tielemans;Youri Tielemans;23;Belgium;81;85;Leicester City;23000000;82000;CM;https://cdn.sofifa.com/players/216/393/21_60.png
216201;Iñaki Williams;Iñaki Williams Arthuer;26;Spain;81;84;Athletic Club de Bilbao;22500000;35000;ST;https://cdn.sofifa.com/players/216/201/21_60.png
216189;Capa;Ander Capa Rodríguez;28;Spain;81;81;Athletic Club de Bilbao;15000000;31000;RB;https://cdn.sofifa.com/players/216/189/21_60.png
215330;J. Correa;Joaquín Correa;25;Argentina;81;84;Lazio;22500000;73000;CAM;https://cdn.sofifa.com/players/215/330/21_60.png
227796;C. Pulisic;Christian Pulisic;21;United States;81;87;Chelsea;24500000;83000;RM;https://cdn.sofifa.com/players/227/796/21_60.png
215223;W. Benítez;Walter Benítez;27;Argentina;81;84;OGC Nice;15500000;35000;GK;https://cdn.sofifa.com/players/215/223/21_60.png
213565;T. Lemar;Thomas Lemar;24;France;81;85;Atlético Madrid;23000000;54000;CAM;https://cdn.sofifa.com/players/213/565/21_60.png
211990;O. Vlachodimos;Odisseas Vlachodimos;26;Greece;81;86;SL Benfica;17500000;14000;GK;https://cdn.sofifa.com/players/211/990/21_60.png
211591;M. Dembélé;Moussa Dembélé;23;France;81;85;Olympique Lyonnais;23500000;71000;ST;https://cdn.sofifa.com/players/211/591/21_60.png
210455;Jonny;Jonathan Castro Otto;26;Spain;81;84;Wolverhampton Wanderers;19500000;86000;LWB;https://cdn.sofifa.com/players/210/455/21_60.png
210008;A. Rabiot;Adrien Rabiot;25;France;81;82;Juventus;21000000;83000;CM;https://cdn.sofifa.com/players/210/008/21_60.png
209297;Fred;Frederico de Paula Santos;27;Brazil;81;83;Manchester United;19000000;115000;CM;https://cdn.sofifa.com/players/209/297/21_60.png
208461;M. de Roon;Marten de Roon;29;Netherlands;81;81;Atalanta;15000000;62000;CDM;https://cdn.sofifa.com/players/208/461/21_60.png
207877;J. Martínez;Josef Martínez;27;Venezuela;81;82;Atlanta United;21000000;14000;ST;https://cdn.sofifa.com/players/207/877/21_60.png
205988;L. Shaw;Luke Shaw;24;England;81;83;Manchester United;19000000;97000;LB;https://cdn.sofifa.com/players/205/988/21_60.png
205849;E. Andrada;Esteban Andrada;29;Argentina;81;82;Boca Juniors;14500000;19000;GK;https://cdn.sofifa.com/players/205/849/21_60.png
205693;S. Haller;Sébastien Haller;26;France;81;83;West Ham United;22000000;58000;ST;https://cdn.sofifa.com/players/205/693/21_60.png
226851;B. Pavard;Benjamin Pavard;24;France;81;85;FC Bayern München;20500000;65000;CB;https://cdn.sofifa.com/players/226/851/21_60.png
229984;B. Chilwell;Ben Chilwell;23;England;81;85;Chelsea;20500000;79000;LB;https://cdn.sofifa.com/players/229/984/21_60.png
205452;A. Rüdiger;Antonio Rüdiger;27;Germany;81;83;Chelsea;18500000;92000;CB;https://cdn.sofifa.com/players/205/452/21_60.png
239818;Rúben Dias;Rúben Santos Gato Alves Dias;23;Portugal;81;87;Manchester City;22000000;105000;CB;https://cdn.sofifa.com/players/239/818/21_60.png
164835;L. Fabiański;Łukasz Fabiański;35;Poland;81;81;West Ham United;4800000;26000;GK;https://cdn.sofifa.com/players/164/835/21_60.png
163489;A. Consigli;Andrea Consigli;33;Italy;81;81;Sassuolo;9500000;32000;GK;https://cdn.sofifa.com/players/163/489/21_60.png
156616;F. Ribéry;Franck Ribéry;37;France;81;81;Fiorentina;6500000;54000;CAM;https://cdn.sofifa.com/players/156/616/21_60.png
156519;H. Herrera;Héctor Herrera;30;Mexico;81;81;Atlético Madrid;16500000;62000;CM;https://cdn.sofifa.com/players/156/519/21_60.png
153244;A. Gignac;André-Pierre Gignac;34;France;81;81;Tigres U.A.N.L.;9500000;66000;ST;https://cdn.sofifa.com/players/153/244/21_60.png
120533;Pepe;Képler Laveran Lima Ferreira;37;Portugal;81;81;FC Porto;3600000;13000;CB;https://cdn.sofifa.com/players/120/533/21_60.png
41;Iniesta;Andrés Iniesta Luján;36;Spain;81;81;Vissel Kobe;5500000;12000;CAM;https://cdn.sofifa.com/players/000/041/21_60.png
167628;S. Ruffier;Stéphane Ruffier;33;France;81;81;AS Saint-Étienne;9500000;32000;GK;https://cdn.sofifa.com/players/167/628/21_60.png
251573;Renan Lodi;Renan Augusto Lodi dos Santos;22;Brazil;81;87;Atlético Madrid;21500000;49000;LB;https://cdn.sofifa.com/players/251/573/21_60.png
242444;João Félix;João Félix Sequeira;20;Portugal;81;93;Atlético Madrid;32000000;51000;CAM;https://cdn.sofifa.com/players/242/444/21_60.png
241852;M. Diaby;Moussa Diaby;20;France;81;88;Bayer 04 Leverkusen;25000000;54000;LM;https://cdn.sofifa.com/players/241/852/21_60.png
241461;Ferran Torres;Ferran Torres García;20;Spain;81;89;Manchester City;26500000;97000;RM;https://cdn.sofifa.com/players/241/461/21_60.png
239231;Cucurella;Marc Cucurella Saseta;21;Spain;81;89;Getafe CF;26500000;28000;LM;https://cdn.sofifa.com/players/239/231/21_60.png
236792;T. Souček;Tomáš Souček;25;Czech Republic;81;86;West Ham United;21500000;46000;CB;https://cdn.sofifa.com/players/236/792/21_60.png
235374;M. Lazzari;Manuel Lazzari;26;Italy;81;82;Lazio;21000000;70000;CDM;https://cdn.sofifa.com/players/235/374/21_60.png
234906;H. Aouar;Houssem Aouar;22;France;81;89;Olympique Lyonnais;26000000;65000;RM;https://cdn.sofifa.com/players/234/906/21_60.png
234396;A. Davies;Alphonso Davies;19;Canada;81;89;FC Bayern München;22500000;40000;CAM;https://cdn.sofifa.com/players/234/396/21_60.png
233419;Raphinha;Raphael Dias Belloli;23;Brazil;81;85;Leeds United;23000000;100000;LB;https://cdn.sofifa.com/players/233/419/21_60.png
231943;Richarlison;Richarlison de Andrade;23;Brazil;81;88;Everton;25500000;90000;LM;https://cdn.sofifa.com/players/231/943/21_60.png
230430;Oswaldinato;Marvin Oswaldo Rangel Azevedo;28;Brazil;81;81;Flamengo;18500000;56000;ST;https://cdn.sofifa.com/players/230/430/21_60.png
230384;Nuno Padrenda;Nuno Ailton Padrenda Mendes;24;Brazil;81;81;Palmeiras;19500000;43000;ST;https://cdn.sofifa.com/players/230/384/21_60.png
230294;Louri Beretta;Lourival Adnan Beretta Barbosa;28;Brazil;81;81;Atlético Mineiro;18500000;53000;CAM;https://cdn.sofifa.com/players/230/294/21_60.png
230258;Rosberto Dourado;Rosberto J. Dourado Santos;20;Brazil;81;81;Atlético Mineiro;17500000;31000;LB;https://cdn.sofifa.com/players/230/258/21_60.png
230256;Adryan Zonta;Adryan Juliano Zonta Torres;28;Brazil;81;81;São Paulo;15000000;48000;ST;https://cdn.sofifa.com/players/230/256/21_60.png
205659;A. Cragno;Alessio Cragno;26;Italy;81;85;Cagliari;16500000;32000;CDM;https://cdn.sofifa.com/players/205/659/21_60.png
